İl,İlçe,Bitki,Çiçeklenme Başlangıç,Çiçeklenme Bitiş
Kayseri,Bünyan,Kekik,1 Nisan,30 Ağustos
Kayseri,Bünyan,Korunga,1 Nisan,30 Ağustos
Kayseri,Bünyan,Engerek Otu,1 Mayıs,30 Haziran
Kayseri,Bünyan,Yonca,1 Nisan,30 Eylül
Kayseri,Bünyan,Karahindiba,1 Nisan,30 Mayıs
Kayseri,Bünyan,Elma,1 Nisan,30 Mayıs
Kayseri,Bünyan,Çayır Adaçayı,1 Mayıs,30 Ağustos
Kayseri,Bünyan,Tırfıl,1 Mart,30 Eylül
Kayseri,Bünyan,Üçgül,1 Mart,30 Eylül
Kayseri,Bünyan,Sütleğen,1 Mayıs,30 Eylül
Kayseri,Bünyan,Yavşan,1 Haziran,30 Eylül
Kayseri,Bünyan,Sedef Otu,1 Haziran,30 Eylül
Kayseri,Bünyan,Basur Otu,1 Haziran,30 Eylül
Kayseri,Develi,Adaçayı,3 Haziran,30 Temmuz
Kayseri,Develi,Akasya,15 Nisan,15 haziran
Kayseri,Develi,Aliç,1 Haziran,30 Temmuz
Kayseri,Develi,Armut,10 Nisan,30 Mayıs
Kayseri,Develi,Aspir,12 Temmuz,15 Ağustos
Kayseri,Develi,Ayçiçeği,8 Temmuz,30 Temmuz
Kayseri,Develi,Ayva,5 Mayıs,10 Haziran
Kayseri,Develi,Badem,20 Şubat,15 Mart
Kayseri,Develi,Bakla,5 Mayıs,15 Temmuz
Kayseri,Develi,Ballıbaba,25 Mart,30 Eylül
Kayseri,Develi,Çakşır,15 Mayıs,30 Ağustos
Kayseri,Develi,Çilek,15 Mayıs,15 Haziran
Kayseri,Develi,Çiriş Otu,15 Mart,30 Haziran
Kayseri,Develi,Devediken,1 Temmuz,15 Eylül
Kayseri,Develi,Domates,1 Mayıs,15 Eylül
Kayseri,Develi,Dut,1 Mayıs,1 Haziran
Kayseri,Develi,Erciyes Nakli,1 Mayıs,1 Haziran
Kayseri,Develi,Ebegümeci,10 Mayıs,1 Eylül
Kayseri,Develi,Elma,10 Nisan,25 Mayıs
Kayseri,Develi,Erciyes Beşparmakotu,23 Haziran,1 Ağustos
Kayseri,Develi,Erciyes Çançiçeği,3 Haziran,15 Eylül
Kayseri,Develi,Erciyes Farekulağı,6 Mayıs,20 Haziran
Kayseri,Develi,Erciyes Fiği,9 Haziran,9 Temmuz
Kayseri,Develi,Erciyes Geveni,10 Haziran,30 Temmuz
Kayseri,Develi,Erciyes Kanaryaotu,30 Haziran,10 Ağustos
Kayseri,Develi,Erciyes Kırıkotu,30 Mayıs,10 Temmuz
Kayseri,Develi,Erciyes Korungası,3 Haziran,3 Temmuz
Kayseri,Develi,Erciyes Kurtotu,7 Haziran,15 Temmuz
Kayseri,Develi,Erciyes Menekşesi,10 Temmuz,1 Eylül
Kayseri,Develi,Erciyes Papatyası,1 Nisan,1 Mayıs
Kayseri,Develi,Erciyes Parlakyulafı,1 Haziran,15 Temmuz
Kayseri,Develi,Geven,1 Haziran,15 Temmuz
Kayseri,Develi,Üzüm,1 Haziran,15 Temmuz
Kayseri,Develi,Erciyes Tavşancılı,20 Mayıs,30 Haziran
Kayseri,Develi,Erik,10 Mayıs,10 Temmuz
Kayseri,Develi,Erciyes Kekiği,10 Mayıs,10 Temmuz
Kayseri,Develi,Fiğ,1 Mayıs,30 Mayıs
Kayseri,Develi,Gelincik,1 Mayıs,30 Haziran
Kayseri,Develi,Katırtırınağı,1 Mayıs,30 Haziran
Kayseri,Develi,Engerek Otu,1 Mayıs,30 Haziran
Kayseri,Develi,Gülhatmi,15 Mayıs,30 Eylül
Kayseri,Develi,Fasulye,15 Mayıs,30 Eylül
Kayseri,Develi,Hardal,20 Nisan,30 Haziran
Kayseri,Develi,İğde,10 Haziran,1 Temmuz
Kayseri,Develi,Kabak,1 Mayıs,30 Temmuz
Kayseri,Develi,Karamuk,1 Mayıs,30 Temmuz
Kayseri,Develi,Kantaron,1 Mayıs,30 Temmuz
Kayseri,Develi,Kangal,25 Haziran,31 Ağustos
Kayseri,Develi,Karahindiba,15 Mayıs,30 Haziran
Kayseri,Develi,Erciyes Yumakotu,15 Mayıs,30 Haziran
Kayseri,Develi,Kavun,1 Haziran,30 Ağustos
Kayseri,Develi,Kayısı,1 Mart,20 Mart
Kayseri,Develi,Kekik,20 Nisan,1 Ağustos
Kayseri,Develi,Keten Otu,1 Mayıs,15 Temmuz
Kayseri,Develi,Kiraz,15 Nisan,30 Mayıs
Kayseri,Develi,Korunga,25 Mayıs,20 Haziran
Kayseri,Develi,Kuşburnu,10 Mayıs,12 Temmuz
Kayseri,Develi,Lavanta,15 Temmuz,15 Ağustos
Kayseri,Develi,Misir,20 Mayıs,1 Temmuz
Kayseri,Develi,Papatya,12 Mayıs,25 Temmuz
Kayseri,Develi,Peygamber Çiçeği,30 Nisan,30 Haziran
Kayseri,Develi,Pitırak,6 Haziran,10 Eylül
Kayseri,Develi,Salatalik,15 Mayıs,30 Temmuz
Kayseri,Develi,Sığır Dili,1 Haziran,30 Temmuz
Kayseri,Develi,Tavşan Kulağı,1 Haziran,30 Temmuz
Kayseri,Develi,Sığır Kuyruğu,1 Haziran,30 Eylül
Kayseri,Develi,Tekesakalı,1 Haziran,30 Eylül
Kayseri,Develi,Yavşan,1 Haziran,30 Eylül
Kayseri,Develi,Sedefotu,1 Haziran,30 Eylül
Kayseri,Develi,Çoban Dikeni,1 Haziran,30 Eylül
Kayseri,Develi,Söğüt,20 Nisan,30 Mayıs
Kayseri,Develi,Sümbül,1 Mayıs,18 Haziran
Kayseri,Develi,Sütleğen,1 Mayıs,30 Eylül
Kayseri,Develi,Kolza,1 Mayıs,30 Eylül
Kayseri,Develi,Şeftali,15 Nisan,8 Mayıs
Kayseri,Develi,Tırfil,15 Nisan,30 Eylül
Kayseri,Develi,Yer Elması,1 Ağustos,30 Eylül
Kayseri,Develi,Yonca,6 Mayıs,21 Temmuz
Kayseri,Felahiye,Elma,1 Nisan,30 Mayıs
Kayseri,Felahiye,Armut,1 Nisan,30 Mayıs
Kayseri,Felahiye,İğde,1 Nisan,30 Mayıs
Kayseri,Felahiye,Badem,1 Nisan,15 Nisan
Kayseri,Felahiye,Korunga,1 Mayıs,30 Haziran
Kayseri,Felahiye,Aspir,1 Temmuz,30 Ağustos
Kayseri,Felahiye,Kangal Deve Dikeni,1 Nisan,30 Ağustos
Kayseri,Felahiye,Kekik,1 Nisan,30 Ağustos
Kayseri,Felahiye,Deve Dikeni,1 Mayıs,30 Ekim
Kayseri,Felahiye,Yonca,1 Nisan,30 Eylül
Kayseri,Felahiye,Domates,1 Nisan,30 Eylül
Kayseri,Felahiye,Kırmızı Üçgül,1 Mayıs,30 Eylül
Kayseri,Felahiye,Çayır Adaçayı,1 Mayıs,30 Ağustos
Kayseri,Felahiye,Ballibaba,1 Şubat,30 Kasım
Kayseri,Felahiye,Adaçayı,1 Nisan,30 Temmuz
Kayseri,Felahiye,Alıç,1 Mayıs,30 Temmuz
Kayseri,Felahiye,Geven,1 Mayıs,30 Temmuz
Kayseri,Felahiye,Kuşburnu,1 Mayıs,30 Temmuz
Kayseri,Felahiye,Kayısı Ve Zerdali,1 Nisan,30 Mart
Kayseri,Felahiye,Ayva,1 Mayıs,30 Mayıs
Kayseri,Felahiye,Çilek,1 Nisan,30 Haziran
Kayseri,Felahiye,Dağ Çayı,1 Haziran,30 Ağustos
Kayseri,Felahiye,Kiraz Vişne Mahlep,1 Mart,30 Mayıs
Kayseri,Felahiye,Fiğ,1 Mart,30 Haziran
Kayseri,Hacılar,Adaçayı,3 Haziran,30 Temmuz
Kayseri,Hacılar,Akasya,15 Nisan,15 haziran
Kayseri,Hacılar,Aliç,1 Haziran,30 Temmuz
Kayseri,Hacılar,Sığır Dili,1 Haziran,30 Temmuz
Kayseri,Hacılar,Tavşan Kulağı,1 Haziran,30 Temmuz
Kayseri,Hacılar,Armut,10 Nisan,30 Mayıs
Kayseri,Hacılar,Aspir,12 Temmuz,15 Ağustos
Kayseri,Hacılar,Ayva,5 Mayıs,10 Haziran
Kayseri,Hacılar,Badem,20 Şubat,15 Mart
Kayseri,Hacılar,Bakla,5 Mayıs,15 Temmuz
Kayseri,Hacılar,Ballibaba,25 Mart,30 Eylül
Kayseri,Hacılar,Çakşır,15 Mayıs,30 Ağustos
Kayseri,Hacılar,Çilek,15 Mayıs,15 Haziran
Kayseri,Hacılar,Çiriş Otu,15 Mart,30 Haziran
Kayseri,Hacılar,Çoban Dikeni,1 Haziran,30 Eylül
Kayseri,Hacılar,Sığır Kuyruğu,1 Haziran,30 Eylül
Kayseri,Hacılar,Tekesakalı,1 Haziran,30 Eylül
Kayseri,Hacılar,Yavşan,1 Haziran,30 Eylül
Kayseri,Hacılar,Sedefotu,1 Haziran,30 Eylül
Kayseri,Hacılar,Devedikeni,1 Temmuz,15 Eylül
Kayseri,Hacılar,Domates,1 Mayıs,15 Eylül
Kayseri,Hacılar,Dut,1 Mayıs,1 Haziran
Kayseri,Hacılar,Erciyes Naklı,1 Mayıs,1 Haziran
Kayseri,Hacılar,Ebegümeci,10 Mayıs,1 Eylül
Kayseri,Hacılar,Elma,10 Nisan,25 Mayıs
Kayseri,Hacılar,Engerek Otu,1 Mayıs,30 Haziran
Kayseri,Hacılar,Gelincik,1 Mayıs,30 Haziran
Kayseri,Hacılar,Katırtınağı,1 Mayıs,30 Haziran
Kayseri,Hacılar,Beşparmakotu,23 Haziran,1 Ağustos
Kayseri,Hacılar,Çançiçeği,3 Haziran,15 Eylül
Kayseri,Hacılar,Farekulığı,6 Mayıs,20 Haziran
Kayseri,Hacılar,Fiği,9 Haziran,9 Temmuz
Kayseri,Hacılar,Geveni,10 Haziran,30 Temmuz
Kayseri,Hacılar,Kanaryaotu,30 Haziran,10 Ağustos
Kayseri,Hacılar,Kekiği,10 Mayıs,10 Temmuz
Kayseri,Hacılar,Kırıkotu,30 Mayıs,10 Temmuz
Kayseri,Hacılar,Korungası,3 Haziran,3 Temmuz
Kayseri,Hacılar,Kurtotu,7 Haziran,15 Temmuz
Kayseri,Hacılar,Menekşesi,10 Temmuz,1 Eylül
Kayseri,Hacılar,Papatyası,1 Nisan,1 Mayıs
Kayseri,Hacılar,Tavşancılı,20 Mayıs,30 Haziran
Kayseri,Hacılar,Yumakotu,15 Mayıs,30 Haziran
Kayseri,Hacılar,Karahindiba,15 Mayıs,30 Haziran
Kayseri,Hacılar,Fasulye,15 Mayıs,30 Eylül
Kayseri,Hacılar,Gülhatmi,15 Mayıs,30 Eylül
Kayseri,Hacılar,Fiğ,1 Mayıs,30 Mayıs
Kayseri,Hacılar,Hardal,20 Nisan,30 Haziran
Kayseri,Hacılar,İğde,10 Haziran,1 Temmuz
Kayseri,Hacılar,Kabak,1 Mayıs,30 Temmuz
Kayseri,Hacılar,Kantaron,1 Mayıs,30 Temmuz
Kayseri,Hacılar,Karamuk,1 Mayıs,30 Temmuz
Kayseri,Hacılar,Kangal,25 Haziran,31 Ağustos
Kayseri,Hacılar,Kavun,1 Haziran,30 Ağustos
Kayseri,Hacılar,Kayısı,25 Şubat,20 Mart
Kayseri,Hacılar,Kekik,20 Nisan,1 Ağustos
Kayseri,Hacılar,Keten Otu,1 Mayıs,15 Temmuz
Kayseri,Hacılar,Kiraz,15 Nisan,30 Mayıs
Kayseri,Hacılar,Korunga,25 Mayıs,20 Haziran
Kayseri,Hacılar,Kuşburnu,10 Mayıs,12 Temmuz
Kayseri,Hacılar,Lavanta,15 Temmuz,15 Ağustos
Kayseri,Hacılar,Mısır,20 Mayıs,1 Temmuz
Kayseri,Hacılar,Papatya,12 Mayıs,25 Temmuz
Kayseri,Hacılar,Peygamber Çiçeği,30 Nisan,30 Haziran
Kayseri,Hacılar,Pıtırak,6 Haziran,10 Eylül
Kayseri,Hacılar,Salatalik,15 Mayıs,30 Temmuz
Kayseri,Hacılar,Söğüt,20 Nisan,30 Mayıs
Kayseri,Hacılar,Sümbül,1 Mayıs,18 Haziran
Kayseri,Hacılar,Sütleğen,1 Mayıs,30 Eylül
Kayseri,Hacılar,Şeftali,15 Nisan,8 Mayıs
Kayseri,Hacılar,Tırfil,15 Nisan,30 Eylül
Kayseri,Hacılar,Üzüm,1 Haziran,15 Temmuz
Kayseri,Hacılar,Geven,1 Haziran,15 Temmuz
Kayseri,Hacılar,Erciyes Parlakıyılaflı,1 Haziran,15 Temmuz
Kayseri,Hacılar,Yer Elması,1 Ağustos,30 Eylül
Kayseri,Hacılar,Yonca,6 Mayıs,21 Temmuz
Kayseri,İncesu,Badem,15 Nisan,30 Nisan
Kayseri,İncesu,Kayısı,20 Nisan,5 Mayıs
Kayseri,İncesu,Akasya,25 Nisan,15 Mayıs
Kayseri,İncesu,İğde,1 Mayıs,20 Mayıs
Kayseri,İncesu,Geven,15 Temmuz,15 Ağustos
Kayseri,İncesu,Kekik,25 Haziran,10 Temmuz
Kayseri,İncesu,Ayçiçeği,5 Ağustos,20 Ağustos
Kayseri,İncesu,Yonca,15 Mayıs,20 Eylül
Kayseri,İncesu,Erciyes Dağı Florası,10 Haziran,25 Ağustos
Kayseri,İncesu,Kabak,5 Temmuz,25 Temmuz
Kayseri,İncesu,Aspir,1 Ağustos,20 Ağustos
Kayseri,Kocasinan,Kangal -Devedikeni,25 Mart,25 Ağustos
Kayseri,Kocasinan,Peygamber Çiçeği -Kumur Otu,25 Mart,25 Haziran
Kayseri,Kocasinan,Kolza,1 Mart,30 Eylül
Kayseri,Kocasinan,Sarı Hardal,1 Mart,30 Eylül
Kayseri,Kocasinan,Kanola,1 Mart,30 Eylül
Kayseri,Kocasinan,Tırfil,1 Mart,30 Eylül
Kayseri,Kocasinan,Üçgül,1 Mart,30 Eylül
Kayseri,Kocasinan,Kolza,1 Mart,30 Eylül
Kayseri,Kocasinan,Deve Dikeni,1 Mayıs,30 Ekim
Kayseri,Kocasinan,Köygöçüren,1 Mayıs,30 Ekim
Kayseri,Kocasinan,Uyuz Otu,1 Mayıs,30 Ekim
Kayseri,Kocasinan,Körigen,1 Mayıs,30 Ağustos
Kayseri,Kocasinan,Ana Baba Kokusu,1 Mayıs,30 Ağustos
Kayseri,Kocasinan,Çayır Adaçayı,1 Mayıs,30 Ağustos
Kayseri,Kocasinan,Kır Yoncası Kuş Fiği,1 Mayıs,30 Ağustos
Kayseri,Kocasinan,Engerek Otu,1 Mayıs,30 Ağustos
Kayseri,Kocasinan,Ayçiçeği,1 Temmuz,30 Temmuz
Kayseri,Kocasinan,Günebakan,1 Temmuz,30 Temmuz
Kayseri,Kocasinan,Yonca,25 Mart,25 Eylül
Kayseri,Kocasinan,Çevrince,25 Mart,25 Eylül
Kayseri,Kocasinan,Tırfil,25 Mart,25 Eylül
Kayseri,Kocasinan,HorozBaşı,25 Mart,25 Eylül
Kayseri,Kocasinan,Yer Elması,1 Ağustos,30 Eylül
Kayseri,Kocasinan,Tüysüz Eşekdikeni,1 Ağustos,30 Eylül
Kayseri,Kocasinan,Korunga,1 Mayıs,30 Haziran
Kayseri,Kocasinan,Evliya Otu,1 Mayıs,30 Haziran
Kayseri,Kocasinan,Katırtırnağı,1 Mayıs,30 Haziran
Kayseri,Kocasinan,Gelincik,1 Mayıs,30 Haziran
Kayseri,Kocasinan,Haşhaş,1 Mayıs,30 Haziran
Kayseri,Kocasinan,Melezhahşaş,1 Mayıs,30 Haziran
Kayseri,Kocasinan,Yaz Karabaşı,1 Mayıs,30 Haziran
Kayseri,Kocasinan,Armut,25 Mart,25 Mayıs
Kayseri,Kocasinan,Elma,25 Mart,25 Mayıs
Kayseri,Kocasinan,Sögüt,25 Mart,25 Mayıs
Kayseri,Kocasinan,Salkım Sögüt,25 Mart,25 Mayıs
Kayseri,Kocasinan,Karahindiba,25 Mart,25 Mayıs
Kayseri,Kocasinan,Köpek Marulu,25 Mart,25 Mayıs
Kayseri,Kocasinan,Hindiba,25 Mart,25 Mayıs
Kayseri,Kocasinan,Kekik,1 Mayıs,25 Ağustos
Kayseri,Kocasinan,Çirişotu,1 Mart,30 Haziran
Kayseri,Kocasinan,Güneş Çiçeği YazGelin Düğmesi,1 Haziran,30 Ağustos
Kayseri,Kocasinan,Aklarotu,1 Haziran,30 Ağustos
Kayseri,Kocasinan,Kırmızı Hevhulma,1 Haziran,30 Ağustos
Kayseri,Kocasinan,Şalba,1 Haziran,30 Ağustos
Kayseri,Kocasinan,Çalba,1 Haziran,30 Ağustos
Kayseri,Kocasinan,Kavun,1 Haziran,30 Ağustos
Kayseri,Kocasinan,Soğan ( Yemeklik),1 Haziran,30 Ağustos
Kayseri,Kocasinan,Yer Meşesi,1 Haziran,30 Ağustos
Kayseri,Kocasinan,Dalakotu,1 Haziran,30 Ağustos
Kayseri,Kocasinan,Dağ Çayı,1 Haziran,30 Ağustos
Kayseri,Kocasinan,Ballıbaba,1 Şubat,30 Kasım
Kayseri,Kocasinan,Unutma Beni Çiçeği,25 Mart,25 Temmuz
Kayseri,Kocasinan,Lahana,1 Mart,30 Nisan
Kayseri,Kocasinan,Kara Lahana,1 Mart,30 Nisan
Kayseri,Kocasinan,Anason,25 Mart,30 Temmuz
Kayseri,Kocasinan,Adaçayı,25 Mart,30 Temmuz
Kayseri,Kocasinan,Buyotu,25 Mart,30 Temmuz
Kayseri,Kocasinan,Keklik Gözü,25 Mart,30 Temmuz
Kayseri,Kocasinan,Kan Damlası,25 Mart,30 Temmuz
Kayseri,Kocasinan,Bakla,1 Mart,30 Mayıs
Kayseri,Kocasinan,Siyah Hardal Otu,1 Mart,30 Mayıs
Kayseri,Kocasinan,Türkük Otu,1 Mart,30 Mayıs
Kayseri,Kocasinan,Akbaldır,1 Mart,30 Mayıs
Kayseri,Kocasinan,Akyıldız,1 Mart,30 Mayıs
Kayseri,Kocasinan,Kiraz,1 Mart,30 Mayıs
Kayseri,Kocasinan,Vişne,1 Mart,30 Mayıs
Kayseri,Kocasinan,Mahlep,1 Mart,30 Mayıs
Kayseri,Kocasinan,Yabani Turp Otu,1 Mart,30 Mayıs
Kayseri,Kocasinan,Yavşan,1 Haziran,30 Eylül
Kayseri,Kocasinan,Sedefotu,1 Haziran,30 Eylül
Kayseri,Kocasinan,Basur Otu,1 Haziran,30 Eylül
Kayseri,Kocasinan,Çoban Dikeni,1 Haziran,30 Eylül
Kayseri,Kocasinan,Dağ Karanfili,1 Haziran,30 Eylül
Kayseri,Kocasinan,Ölmez Otu,1 Haziran,30 Eylül
Kayseri,Kocasinan,Hatmi Gülhatmi,1 Haziran,30 Eylül
Kayseri,Kocasinan,Nane,1 Haziran,30 Eylül
Kayseri,Kocasinan,Su Nanesi,1 Haziran,30 Eylül
Kayseri,Kocasinan,Ölmez Çiçeği,1 Haziran,30 Eylül
Kayseri,Kocasinan,Tekesakalı,1 Haziran,30 Eylül
Kayseri,Kocasinan,Salsifi,1 Haziran,30 Eylül
Kayseri,Kocasinan,Sığır Kuyruğu,1 Haziran,30 Eylül
Kayseri,Kocasinan,Alıç,1 Mayıs,30 Temmuz
Kayseri,Kocasinan,Yemişen,1 Mayıs,30 Temmuz
Kayseri,Kocasinan,Karamuk,1 Mayıs,30 Temmuz
Kayseri,Kocasinan,Sığır Dili,1 Mayıs,30 Temmuz
Kayseri,Kocasinan,Binbirdelik Otu,1 Mayıs,30 Temmuz
Kayseri,Kocasinan,Kantaron,1 Mayıs,30 Temmuz
Kayseri,Kocasinan,Çivit Otu,1 Mayıs,30 Temmuz
Kayseri,Kocasinan,İt Burnu,1 Mayıs,30 Temmuz
Kayseri,Kocasinan,Kuş Burnu,1 Mayıs,30 Temmuz
Kayseri,Kocasinan,Adaçayı,1 Mayıs,30 Temmuz
Kayseri,Kocasinan,Mayasıl Otu,25 Mart,25 Temmuz
Kayseri,Kocasinan,Kayısı Ve Zerdali,25 Mart,25 Nisan
Kayseri,Kocasinan,Kara Kavuk,1 Temmuz,30 Eylül
Kayseri,Kocasinan,Sakız Otu,1 Temmuz,30 Eylül
Kayseri,Kocasinan,Boğa Dikeni,1 Temmuz,30 Eylül
Kayseri,Kocasinan,Tarla Sarmaşığı,1 Nisan,30 Eylül
Kayseri,Kocasinan,Salatalık,25 Mayıs,30 Temmuz
Kayseri,Kocasinan,Hıyar,25 Mayıs,30 Temmuz
Kayseri,Kocasinan,Ayva,1 Mayıs,30 Mayıs
Kayseri,Kocasinan,Kabak,15 Mayıs,25 Eylül
Kayseri,Kocasinan,İğde,10 Nisan,30 Mayıs
Kayseri,Kocasinan,Çilek,15 Nisan,15 Ağustos
Kayseri,Kocasinan,Fasulye,25 Mayıs,20 Eylül
Kayseri,Kocasinan,Sinir Otu,25 Mart,30 Ekim
Kayseri,Kocasinan,Sinirli Ot,25 Mart,30 Ekim
Kayseri,Kocasinan,Badem,25 Mart,20 Mayıs
Kayseri,Kocasinan,Keten Otu,15 Mart,15 Mayıs
Kayseri,Kocasinan,Nevruz Otu,15 Mart,15 Mayıs
Kayseri,Kocasinan,Domates,15 Nisan,30 Eylül
Kayseri,Kocasinan,Sabun Otu,25 Mart,30 Ağustos
Kayseri,Kocasinan,Çöğen Otu,25 Mart,30 Ağustos
Kayseri,Kocasinan,Muhabbet Çiçeği,25 Mart,30 Ağustos
Kayseri,Kocasinan,Gerdanlık,25 Mart,30 Ağustos
Kayseri,Kocasinan,Ban Otu,25 Mart,30 Ağustos
Kayseri,Kocasinan,Çakışır,25 Mart,30 Ağustos
Kayseri,Kocasinan,İt Sineği,25 Mart,30 Ağustos
Kayseri,Kocasinan,Köpekotu,25 Mart,30 Ağustos
Kayseri,Kocasinan,Mısır,1 Mayıs,30 Eylül
Kayseri,Kocasinan,Taş Yoncası,1 Mayıs,30 Eylül
Kayseri,Kocasinan,Sütleğen,1 Mayıs,30 Eylül
Kayseri,Kocasinan,Kırmızı Üçgül,1 Mayıs,30 Eylül
Kayseri,Kocasinan,Çayır Tırfılı,1 Mayıs,30 Eylül
Kayseri,Kocasinan,Köpek Papatyası,1 Mayıs,30 Eylül
Kayseri,Kocasinan,Sarı Papatya,1 Mayıs,30 Eylül
Kayseri,Kocasinan,Küre Çiçeği,1 Şubat,30 Temmuz
Kayseri,Kocasinan,Top Çiçek,1 Şubat,30 Temmuz
Kayseri,Kocasinan,Geven,15 Mayıs,15 Ağustos
Kayseri,Kocasinan,Düğün Çiçeği,25 Mart,30 Haziran
Kayseri,Kocasinan,Sığır Dili,1 Haziran,30 Temmuz
Kayseri,Kocasinan,Tavşan Kulağı,1 Haziran,30 Temmuz
Kayseri,Kocasinan,Gazal Boynuzu,1 Haziran,30 Temmuz
Kayseri,Kocasinan,Fiğ,20 Mart,30 Haziran
Kayseri,Kocasinan,Fik,20 Mart,30 Haziran
Kayseri,Melikgazi,Adaçayı,3 Haziran,30 Temmuz
Kayseri,Melikgazi,Akasya,15 Nisan,15 haziran
Kayseri,Melikgazi,Armut,10 Nisan,30 Mayıs
Kayseri,Melikgazi,Aspir,12 Temmuz,15 Ağustos
Kayseri,Melikgazi,Ayçiçeği,8 Temmuz,30 Temmuz
Kayseri,Melikgazi,Ayva,5 Mayıs,10 Haziran
Kayseri,Melikgazi,Badem,20 Şubat,15 Mart
Kayseri,Melikgazi,Bakla,5 Mayıs,15 Temmuz
Kayseri,Melikgazi,Ballibaba,25 Mart,30 Eylül
Kayseri,Melikgazi,Çakşır,15 Mayıs,30 Ağustos
Kayseri,Melikgazi,Çilek,15 Mayıs,15 Haziran
Kayseri,Melikgazi,Çiriş Otu,15 Mart,30 Haziran
Kayseri,Melikgazi,Devediken,1 Temmuz,15 Eylül
Kayseri,Melikgazi,Domates,1 Mayıs,15 Eylül
Kayseri,Melikgazi,Dut,1 Mayıs,1 Haziran
Kayseri,Melikgazi,Ebegümeci,10 Mayıs,1 Eylül
Kayseri,Melikgazi,Elma,10 Nisan,25 Mayıs
Kayseri,Melikgazi,Engerek Otu,1 Mayıs,30 Haziran
Kayseri,Melikgazi,Katırtırınağı,1 Mayıs,30 Haziran
Kayseri,Melikgazi,Gelincik,1 Mayıs,30 Haziran
Kayseri,Melikgazi,Erciyes Beşparmakotu,23 Haziran,1 Ağustos
Kayseri,Melikgazi,Erciyes Çançiçeği,3 Haziran,15 Eylül
Kayseri,Melikgazi,Erciyes Farekulağı,6 Mayıs,20 Haziran
